STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050526,-44,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050527,-52,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050528,-59,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050529,-55,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050530,-59,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050531,-60,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050601,-73,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050602,-69,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050603,-73,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050604,-76,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050605,-68,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050606,-63,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050607,-69,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050608,-72,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050609,-73,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050610,-61,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050611,-47,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050612,-43,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050613,-37,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050614,-50,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050615,-51,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050616,-46,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050617,-57,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050618,-58,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050619,-31,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050620,-23,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050621,-34,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050622,-45,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050623,-49,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050624,-51,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050625,-45,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050626,-30,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050627,-28,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050628,-35,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050629,-45,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050630,-49,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050701,-45,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050702,-52,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050703,-54,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050704,-50,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050705,-61,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050706,-61,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050707,-68,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050708,-58,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050709,-56,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050710,-58,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050711,-60,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050712,-62,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050713,-44,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050714,-22,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050715,-32,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050716,-57,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050717,-61,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050718,-62,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050719,-70,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050720,-77,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050721,-65,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050722,-49,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050723,-41,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050724,-53,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050725,-81,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050726,-85,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050727,-81,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050728,-62,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050729,-55,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050730,-58,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050731,-48,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050801,-60,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050802,-60,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050803,-66,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050804,-70,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050805,-75,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050806,-81,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050807,-80,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050808,-49,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050809,-52,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050810,-47,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050811,-61,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050812,-64,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050813,-60,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050814,-36,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050815,-47,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050816,-53,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050817,-55,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050818,-55,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050819,-54,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050820,-67,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050821,-73,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050822,-79,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050823,-81,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050824,-76,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050825,-74,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050826,-71,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050827,-82,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050828,-79,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050829,-58,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050830,-66,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050831,-69,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050901,-68,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050902,-69,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050903,-68,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050904,-71,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050905,-74,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050906,-80,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050907,-80,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050908,-70,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050909,-73,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050910,-83,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050911,-78,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050912,-69,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050913,-66,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050914,-42,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050915,-37,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050916,-34,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050917,-22,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050918,-31,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050919,-53,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050920,-57,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050921,-47,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050922,-46,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050923,-52,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050924,-60,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050925,-66,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050926,-68,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050927,-63,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050928,-44,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050929,-36,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20050930,-35,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051001,-45,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051002,-57,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051003,-63,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051004,-62,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051005,-60,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051006,-66,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051007,-65,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051008,-66,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051009,-52,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051010,-46,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051011,-46,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051012,-46,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051013,-49,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051014,-50,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051015,-50,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051016,-48,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051017,-46,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051018,-45,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051019,-42,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051020,-30,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051021,-24,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051022,-32,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051023,-33,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051024,-34,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051025,-28,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051026,-22,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051027,-30,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051028,-32,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051029,-40,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051030,-40,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051031,-34,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051101,-34,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051102,-35,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051103,-36,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051104,-34,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051105,-36,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051106,-33,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051107,-31,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051108,-33,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051109,-32,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051110,-16,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051111,-12,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051112,-14,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051113,-20,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051114,-22,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051115,-22,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051116,-27,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051117,-30,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051118,-30,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051119,-29,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051120,-30,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051121,-27,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051122,-19,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051123,-18,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051124,-16,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051125,-16,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051126,-15,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051127,-16,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051128,-18,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051129,-15,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051130,-14,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051201,-9,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051202,-5,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051203,-5,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051204,-10,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051205,-10,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051206,-1,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051207,1,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051208,-3,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051209,-2,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051210,-5,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051211,-11,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051212,-11,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051213,-13,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051214,-8,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051215,-6,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051216,-7,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051217,-5,-9999,-9999
