STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:AYM00089734,DOME FUJI AY,19970408,-87,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970409,-95,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970410,-84,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970411,-78,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970412,-78,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970413,-85,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970416,-93,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970420,-76,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970421,-71,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970422,-76,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970423,-72,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970424,-79,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970426,-76,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970427,-58,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970428,-60,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970429,-72,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970430,-84,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970501,-85,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970503,-88,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970504,-80,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970505,-78,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970506,-91,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970511,-97,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970512,-77,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970513,-90,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970515,-101,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970516,-86,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970517,-79,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970518,-94,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970519,-88,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970521,-82,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970522,-80,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970523,-74,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970524,-80,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970526,-85,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970528,-83,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970529,-80,-9999,-9999
