STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940206,14,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940212,9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940213,13,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940220,14,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940221,16,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940228,8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940301,5,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940317,7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940318,8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940325,-4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940326,-1,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940402,-19,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940403,-20,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940410,-19,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940411,-19,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940426,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940428,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940505,-14,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940506,-15,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940513,-21,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940520,-33,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940521,-28,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940522,-17,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940523,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940524,-4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940525,-4,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940526,-6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940527,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940528,-16,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940529,-19,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940530,-21,-9999,-9999
